,TIME,GEO,PRODUCT,Value,Population
3623,2005,Denmark,Solid fuels,3713.2,5419432
3624,2005,Germany,Total petroleum products,121474.8,82469422
3625,2005,Germany,Renewable energies,17209.5,82469422
3626,2005,Germany,Gas,77782.1,82469422
3627,2005,Germany,Waste (non-renewable),1844.8,82469422
3628,2005,Germany,Nuclear heat,42060.6,82469422
3629,2005,Germany,Solid fuels,81952.0,82469422
3630,2005,Estonia,Total petroleum products,1175.1,1354775
3631,2005,Estonia,Renewable energies,588.6,1354775
3632,2005,Estonia,Gas,799.7,1354775
3633,2005,Estonia,Waste (non-renewable),0.0,1354775
3634,2005,Estonia,Nuclear heat,0.0,1354775
3635,2005,Estonia,Solid fuels,3190.1,1354775
3636,2005,Ireland,Total petroleum products,8589.3,4159914
3637,2005,Ireland,Renewable energies,366.1,4159914
3638,2005,Ireland,Gas,3469.6,4159914
3639,2005,Ireland,Waste (non-renewable),0.0,4159914
3640,2005,Ireland,Nuclear heat,0.0,4159914
3641,2005,Ireland,Solid fuels,2641.8,4159914
3642,2005,Greece,Total petroleum products,18119.0,10987314
3643,2005,Greece,Renewable energies,1643.4,10987314
3644,2005,Greece,Gas,2353.5,10987314
3645,2005,Greece,Waste (non-renewable),24.8,10987314
3646,2005,Greece,Nuclear heat,0.0,10987314
3647,2005,Greece,Solid fuels,8944.3,10987314
3648,2005,Spain,Total petroleum products,70457.3,43653155
3649,2005,Spain,Renewable energies,8397.7,43653155
3650,2005,Spain,Gas,29885.6,43653155
3651,2005,Spain,Waste (non-renewable),189.3,43653155
3652,2005,Spain,Nuclear heat,14842.4,43653155
3653,2005,Spain,Solid fuels,20565.7,43653155
3654,2005,France,Total petroleum products,93035.0,63179351
3655,2005,France,Renewable energies,15736.3,63179351
3656,2005,France,Gas,41025.4,63179351
3657,2005,France,Waste (non-renewable),1057.9,63179351
3658,2005,France,Nuclear heat,116473.5,63179351
3659,2005,France,Solid fuels,14154.3,63179351
3660,2005,Croatia,Total petroleum products,4489.8,4442000
3661,2005,Croatia,Renewable energies,1855.4,4442000
3662,2005,Croatia,Gas,2369.8,4442000
3663,2005,Croatia,Waste (non-renewable),4.2,4442000
3664,2005,Croatia,Nuclear heat,0.0,4442000
3665,2005,Croatia,Solid fuels,683.2,4442000
3666,2005,Italy,Total petroleum products,83963.1,57969484
3667,2005,Italy,Renewable energies,14106.8,57969484
3668,2005,Italy,Gas,70651.2,57969484
3669,2005,Italy,Waste (non-renewable),672.8,57969484
3670,2005,Italy,Nuclear heat,0.0,57969484
3671,2005,Italy,Solid fuels,16460.6,57969484
3672,2005,Cyprus,Total petroleum products,2446.1,1027658
3673,2005,Cyprus,Renewable energies,53.5,1027658
3674,2005,Cyprus,Gas,0.0,1027658
3675,2005,Cyprus,Waste (non-renewable),3.3,1027658
3676,2005,Cyprus,Nuclear heat,0.0,1027658
3677,2005,Cyprus,Solid fuels,35.7,1027658
3678,2005,Latvia,Total petroleum products,1486.6,2238799
3679,2005,Latvia,Renewable energies,1476.2,2238799
3680,2005,Latvia,Gas,1357.9,2238799
3681,2005,Latvia,Waste (non-renewable),4.4,2238799
3682,2005,Latvia,Nuclear heat,0.0,2238799
3683,2005,Latvia,Solid fuels,81.8,2238799
3684,2005,Lithuania,Total petroleum products,2710.4,3322528
3685,2005,Lithuania,Renewable energies,881.3,3322528
3686,2005,Lithuania,Gas,2476.5,3322528
3687,2005,Lithuania,Waste (non-renewable),0.0,3322528
3688,2005,Lithuania,Nuclear heat,2712.6,3322528
3689,2005,Lithuania,Solid fuels,185.2,3322528
3690,2005,Luxembourg,Total petroleum products,3159.8,465158
3691,2005,Luxembourg,Renewable energies,71.4,465158
3692,2005,Luxembourg,Gas,1176.3,465158
3693,2005,Luxembourg,Waste (non-renewable),35.1,465158
3694,2005,Luxembourg,Nuclear heat,0.0,465158
3695,2005,Luxembourg,Solid fuels,77.4,465158
3696,2005,Hungary,Total petroleum products,7114.9,10087065
3697,2005,Hungary,Renewable energies,1689.5,10087065
3698,2005,Hungary,Gas,12093.9,10087065
3699,2005,Hungary,Waste (non-renewable),62.4,10087065
3700,2005,Hungary,Nuclear heat,3584.5,10087065
3701,2005,Hungary,Solid fuels,3031.2,10087065
3702,2005,Malta,Total petroleum products,935.1,403834
3703,2005,Malta,Renewable energies,0.5,403834
3704,2005,Malta,Gas,0.0,403834
3705,2005,Malta,Waste (non-renewable),0.0,403834
3706,2005,Malta,Nuclear heat,0.0,403834
3707,2005,Malta,Solid fuels,0.0,403834
3708,2005,Netherlands,Total petroleum products,35020.6,16319868
3709,2005,Netherlands,Renewable energies,2264.6,16319868
3710,2005,Netherlands,Gas,35336.0,16319868
3711,2005,Netherlands,Waste (non-renewable),718.0,16319868
3712,2005,Netherlands,Nuclear heat,1031.0,16319868
3713,2005,Netherlands,Solid fuels,8093.9,16319868
3714,2005,Austria,Total petroleum products,14397.1,8227829
3715,2005,Austria,Renewable energies,6948.3,8227829
3716,2005,Austria,Gas,8085.8,8227829
3717,2005,Austria,Waste (non-renewable),438.9,8227829
3718,2005,Austria,Nuclear heat,0.0,8227829
3719,2005,Austria,Solid fuels,3944.3,8227829
3720,2005,Poland,Total petroleum products,21693.0,38165445
3721,2005,Poland,Renewable energies,4486.5,38165445
3722,2005,Poland,Gas,12237.0,38165445
3723,2005,Poland,Waste (non-renewable),156.4,38165445
3724,2005,Poland,Nuclear heat,0.0,38165445
3725,2005,Poland,Solid fuels,54612.0,38165445
3726,2005,Portugal,Total petroleum products,16173.8,10503330
3727,2005,Portugal,Renewable energies,3474.7,10503330
3728,2005,Portugal,Gas,3750.7,10503330
3729,2005,Portugal,Waste (non-renewable),140.1,10503330
3730,2005,Portugal,Nuclear heat,0.0,10503330
3731,2005,Portugal,Solid fuels,3349.1,10503330
3732,2005,Romania,Total petroleum products,10286.3,21319685
3733,2005,Romania,Renewable energies,4940.3,21319685
3734,2005,Romania,Gas,13923.2,21319685
3735,2005,Romania,Waste (non-renewable),85.4,21319685
3736,2005,Romania,Nuclear heat,1432.9,21319685
3737,2005,Romania,Solid fuels,8787.9,21319685
3738,2005,Slovenia,Total petroleum products,2580.6,2000474
3739,2005,Slovenia,Renewable energies,773.9,2000474
3740,2005,Slovenia,Gas,928.8,2000474
3741,2005,Slovenia,Waste (non-renewable),12.9,2000474
3742,2005,Slovenia,Nuclear heat,1517.8,2000474
3743,2005,Slovenia,Solid fuels,1539.4,2000474
3744,2005,Slovakia,Total petroleum products,3710.2,5372807
3745,2005,Slovakia,Renewable energies,808.5,5372807
3746,2005,Slovakia,Gas,5883.6,5372807
3747,2005,Slovakia,Waste (non-renewable),50.5,5372807
3748,2005,Slovakia,Nuclear heat,4626.1,5372807
3749,2005,Slovakia,Solid fuels,4230.5,5372807
3750,2005,Finland,Total petroleum products,10334.2,5246096
3751,2005,Finland,Renewable energies,8085.8,5246096
3752,2005,Finland,Gas,3606.7,5246096
3753,2005,Finland,Waste (non-renewable),106.4,5246096
3754,2005,Finland,Nuclear heat,6002.8,5246096
3755,2005,Finland,Solid fuels,4903.7,5246096
3756,2005,Sweden,Total petroleum products,14136.1,9029572
3757,2005,Sweden,Renewable energies,14852.0,9029572
3758,2005,Sweden,Gas,886.2,9029572
3759,2005,Sweden,Waste (non-renewable),482.2,9029572
3760,2005,Sweden,Nuclear heat,18669.9,9029572
3761,2005,Sweden,Solid fuels,2629.0,9029572
3762,2005,UK,Total petroleum products,84463.4,60401206
3763,2005,UK,Renewable energies,3904.8,60401206
3764,2005,UK,Gas,85472.8,60401206
3765,2005,UK,Waste (non-renewable),655.7,60401206
3766,2005,UK,Nuclear heat,21053.7,60401206
3767,2005,UK,Solid fuels,37906.2,60401206
3768,2005,Iceland,Total petroleum products,884.3,296734
3769,2005,Iceland,Renewable energies,2383.6,296734
3770,2005,Iceland,Gas,0.0,296734
3771,2005,Iceland,Waste (non-renewable),0.8,296734
3772,2005,Iceland,Nuclear heat,0.0,296734
3773,2005,Iceland,Solid fuels,100.8,296734
3774,2005,Norway,Total petroleum products,10278.7,4623291
3775,2005,Norway,Renewable energies,12976.4,4623291
3776,2005,Norway,Gas,4071.4,4623291
3777,2005,Norway,Waste (non-renewable),102.8,4623291
3778,2005,Norway,Nuclear heat,0.0,4623291
3779,2005,Norway,Solid fuels,775.9,4623291
3780,2005,Montenegro,Total petroleum products,290.6,614261
3781,2005,Montenegro,Renewable energies,303.6,614261
3782,2005,Montenegro,Gas,0.0,614261
3783,2005,Montenegro,Waste (non-renewable),0.0,614261
3784,2005,Montenegro,Nuclear heat,0.0,614261
3785,2005,Montenegro,Solid fuels,286.6,614261
3786,2005,Macedonia,Total petroleum products,862.3,2060272
3787,2005,Macedonia,Renewable energies,344.9,2060272
3788,2005,Macedonia,Gas,62.7,2060272
3789,2005,Macedonia,Waste (non-renewable),0.0,2060272
3790,2005,Macedonia,Nuclear heat,0.0,2060272
3791,2005,Macedonia,Solid fuels,1461.7,2060272
3792,2005,Albania,Total petroleum products,1467.9,3011487
3793,2005,Albania,Renewable energies,694.3,3011487
3794,2005,Albania,Gas,9.0,3011487
3795,2005,Albania,Waste (non-renewable),0.0,3011487
3796,2005,Albania,Nuclear heat,0.0,3011487
3797,2005,Albania,Solid fuels,12.7,3011487
3798,2005,Serbia,Total petroleum products,3975.8,7440769
3799,2005,Serbia,Renewable energies,1837.1,7440769
3800,2005,Serbia,Gas,1946.9,7440769
3801,2005,Serbia,Waste (non-renewable),0.0,7440769
3802,2005,Serbia,Nuclear heat,0.0,7440769
3803,2005,Serbia,Solid fuels,8109.0,7440769
3804,2005,Turkey,Total petroleum products,30085.4,67903406
3805,2005,Turkey,Renewable energies,10130.6,67903406
3806,2005,Turkey,Gas,22791.8,67903406
3807,2005,Turkey,Waste (non-renewable),2.9,67903406
3808,2005,Turkey,Nuclear heat,0.0,67903406
3809,2005,Turkey,Solid fuels,22390.8,67903406
3810,2005,Bosnia and Herzegovina,Total petroleum products,0.0,3781530
3811,2005,Bosnia and Herzegovina,Renewable energies,0.0,3781530
3812,2005,Bosnia and Herzegovina,Gas,0.0,3781530
3813,2005,Bosnia and Herzegovina,Waste (non-renewable),0.0,3781530
3814,2005,Bosnia and Herzegovina,Nuclear heat,0.0,3781530
3815,2005,Bosnia and Herzegovina,Solid fuels,0.0,3781530
3816,2005,Kosovo,Total petroleum products,458.7,1705780
3817,2005,Kosovo,Renewable energies,226.1,1705780
3818,2005,Kosovo,Gas,0.0,1705780
3819,2005,Kosovo,Waste (non-renewable),0.0,1705780
3820,2005,Kosovo,Nuclear heat,0.0,1705780
3821,2005,Kosovo,Solid fuels,1242.3,1705780
3822,2005,Moldova,Total petroleum products,0.0,3595187
3823,2005,Moldova,Renewable energies,0.0,3595187
3824,2005,Moldova,Gas,0.0,3595187
3825,2005,Moldova,Waste (non-renewable),0.0,3595187
3826,2005,Moldova,Nuclear heat,0.0,3595187
3827,2005,Moldova,Solid fuels,0.0,3595187
3828,2005,Ukraine,Total petroleum products,14429.5,47105150
3829,2005,Ukraine,Renewable energies,1327.9,47105150
3830,2005,Ukraine,Gas,65665.2,47105150
3831,2005,Ukraine,Waste (non-renewable),0.0,47105150
3832,2005,Ukraine,Nuclear heat,22894.9,47105150
3833,2005,Ukraine,Solid fuels,37307.4,47105150
3834,2005,Georgia,Total petroleum products,0.0,4190000
3835,2005,Georgia,Renewable energies,0.0,4190000
3836,2005,Georgia,Gas,0.0,4190000
3837,2005,Georgia,Waste (non-renewable),0.0,4190000
3838,2005,Georgia,Nuclear heat,0.0,4190000
3839,2005,Georgia,Solid fuels,0.0,4190000
3840,2006,Belgium,Total petroleum products,23167.4,10547958
3841,2006,Belgium,Renewable energies,1364.6,10547958
3842,2006,Belgium,Gas,15060.1,10547958
3843,2006,Belgium,Waste (non-renewable),601.1,10547958
3844,2006,Belgium,Nuclear heat,12032.2,10547958
3845,2006,Belgium,Solid fuels,4952.1,10547958
3846,2006,Bulgaria,Total petroleum products,4956.3,7601022
3847,2006,Bulgaria,Renewable energies,1140.5,7601022
3848,2006,Bulgaria,Gas,2900.6,7601022
3849,2006,Bulgaria,Waste (non-renewable),59.2,7601022
3850,2006,Bulgaria,Nuclear heat,5042.3,7601022
3851,2006,Bulgaria,Solid fuels,6965.7,7601022
3852,2006,Czech Republic,Total petroleum products,9936.4,10238905
3853,2006,Czech Republic,Renewable energies,2213.1,10238905
3854,2006,Czech Republic,Gas,7593.5,10238905
3855,2006,Czech Republic,Waste (non-renewable),162.3,10238905
3856,2006,Czech Republic,Nuclear heat,6744.2,10238905
3857,2006,Czech Republic,Solid fuels,21035.5,10238905
3858,2006,Denmark,Total petroleum products,8304.8,5437272
3859,2006,Denmark,Renewable energies,2889.1,5437272
3860,2006,Denmark,Gas,4548.5,5437272
3861,2006,Denmark,Waste (non-renewable),413.0,5437272
3862,2006,Denmark,Nuclear heat,0.0,5437272
3863,2006,Denmark,Solid fuels,5476.4,5437272
3864,2006,Germany,Total petroleum products,121788.7,82376451
3865,2006,Germany,Renewable energies,20580.7,82376451
3866,2006,Germany,Gas,79296.2,82376451
3867,2006,Germany,Waste (non-renewable),2161.4,82376451
3868,2006,Germany,Nuclear heat,43147.6,82376451
3869,2006,Germany,Solid fuels,86090.3,82376451
3870,2006,Estonia,Total petroleum products,1174.4,1346810
3871,2006,Estonia,Renewable energies,530.8,1346810
3872,2006,Estonia,Gas,808.1,1346810
3873,2006,Estonia,Waste (non-renewable),0.0,1346810
3874,2006,Estonia,Nuclear heat,0.0,1346810
3875,2006,Estonia,Solid fuels,3035.1,1346810
3876,2006,Ireland,Total petroleum products,8724.5,4273591
3877,2006,Ireland,Renewable energies,423.1,4273591
3878,2006,Ireland,Gas,3936.2,4273591
3879,2006,Ireland,Waste (non-renewable),0.0,4273591
3880,2006,Ireland,Nuclear heat,0.0,4273591
3881,2006,Ireland,Solid fuels,2380.8,4273591
3882,2006,Greece,Total petroleum products,18265.4,11020362
3883,2006,Greece,Renewable energies,1781.6,11020362
3884,2006,Greece,Gas,2747.2,11020362
3885,2006,Greece,Waste (non-renewable),5.6,11020362
3886,2006,Greece,Nuclear heat,0.0,11020362
3887,2006,Greece,Solid fuels,8423.6,11020362
3888,2006,Spain,Total petroleum products,70138.1,44397319
3889,2006,Spain,Renewable energies,9163.9,44397319
3890,2006,Spain,Gas,31271.9,44397319
3891,2006,Spain,Waste (non-renewable),252.1,44397319
3892,2006,Spain,Nuclear heat,15509.7,44397319
3893,2006,Spain,Solid fuels,18382.9,44397319
3894,2006,France,Total petroleum products,92625.9,63621381
3895,2006,France,Renewable energies,15380.4,63621381
3896,2006,France,Gas,39622.1,63621381
3897,2006,France,Waste (non-renewable),1021.8,63621381
3898,2006,France,Nuclear heat,116128.4,63621381
3899,2006,France,Solid fuels,13057.9,63621381
3900,2006,Croatia,Total petroleum products,4562.8,4440000
3901,2006,Croatia,Renewable energies,1732.5,4440000
3902,2006,Croatia,Gas,2350.7,4440000
3903,2006,Croatia,Waste (non-renewable),4.6,4440000
3904,2006,Croatia,Nuclear heat,0.0,4440000
3905,2006,Croatia,Solid fuels,634.3,4440000
3906,2006,Italy,Total petroleum products,82431.6,58143979
3907,2006,Italy,Renewable energies,15326.5,58143979
3908,2006,Italy,Gas,69191.8,58143979
3909,2006,Italy,Waste (non-renewable),766.0,58143979
3910,2006,Italy,Nuclear heat,0.0,58143979
3911,2006,Italy,Solid fuels,16668.5,58143979
3912,2006,Cyprus,Total petroleum products,2539.8,1045509
3913,2006,Cyprus,Renewable energies,55.8,1045509
3914,2006,Cyprus,Gas,0.0,1045509
3915,2006,Cyprus,Waste (non-renewable),1.7,1045509
3916,2006,Cyprus,Nuclear heat,0.0,1045509
3917,2006,Cyprus,Solid fuels,38.8,1045509
3918,2006,Latvia,Total petroleum products,1621.6,2218357
3919,2006,Latvia,Renewable energies,1430.1,2218357
3920,2006,Latvia,Gas,1406.6,2218357
3921,2006,Latvia,Waste (non-renewable),3.1,2218357
3922,2006,Latvia,Nuclear heat,0.0,2218357
3923,2006,Latvia,Solid fuels,87.2,2218357
3924,2006,Lithuania,Total petroleum products,2661.9,3269909
3925,2006,Lithuania,Renewable energies,930.9,3269909
3926,2006,Lithuania,Gas,2454.1,3269909
3927,2006,Lithuania,Waste (non-renewable),0.0,3269909
3928,2006,Lithuania,Nuclear heat,2279.2,3269909
3929,2006,Lithuania,Solid fuels,252.9,3269909
3930,2006,Luxembourg,Total petroleum products,2982.6,472637
3931,2006,Luxembourg,Renewable energies,75.8,472637
3932,2006,Luxembourg,Gas,1230.4,472637
3933,2006,Luxembourg,Waste (non-renewable),36.9,472637
3934,2006,Luxembourg,Nuclear heat,0.0,472637
3935,2006,Luxembourg,Solid fuels,91.9,472637
3936,2006,Hungary,Total petroleum products,7512.8,10071370
3937,2006,Hungary,Renewable energies,1704.4,10071370
3938,2006,Hungary,Gas,11456.8,10071370
3939,2006,Hungary,Waste (non-renewable),74.4,10071370
3940,2006,Hungary,Nuclear heat,3486.5,10071370
3941,2006,Hungary,Solid fuels,3076.8,10071370
3942,2006,Malta,Total petroleum products,937.4,405308
3943,2006,Malta,Renewable energies,0.6,405308
3944,2006,Malta,Gas,0.0,405308
3945,2006,Malta,Waste (non-renewable),0.0,405308
3946,2006,Malta,Nuclear heat,0.0,405308
3947,2006,Malta,Solid fuels,0.0,405308
3948,2006,Netherlands,Total petroleum products,35213.8,16346101
3949,2006,Netherlands,Renewable energies,2414.1,16346101
3950,2006,Netherlands,Gas,34264.8,16346101
3951,2006,Netherlands,Waste (non-renewable),688.7,16346101
3952,2006,Netherlands,Nuclear heat,894.8,16346101
3953,2006,Netherlands,Solid fuels,7883.2,16346101
3954,2006,Austria,Total petroleum products,14161.5,8268641
3955,2006,Austria,Renewable energies,7362.0,8268641
3956,2006,Austria,Gas,7570.2,8268641
3957,2006,Austria,Waste (non-renewable),529.7,8268641
3958,2006,Austria,Nuclear heat,0.0,8268641
3959,2006,Austria,Solid fuels,4045.2,8268641
3960,2006,Poland,Total petroleum products,23263.3,38141267
3961,2006,Poland,Renewable energies,4694.6,38141267
3962,2006,Poland,Gas,12584.1,38141267
3963,2006,Poland,Waste (non-renewable),282.4,38141267
3964,2006,Poland,Nuclear heat,0.0,38141267
3965,2006,Poland,Solid fuels,56972.3,38141267
3966,2006,Portugal,Total petroleum products,14420.2,10522288
3967,2006,Portugal,Renewable energies,4212.1,10522288
3968,2006,Portugal,Gas,3639.6,10522288
3969,2006,Portugal,Waste (non-renewable),145.1,10522288
3970,2006,Portugal,Nuclear heat,0.0,10522288
3971,2006,Portugal,Solid fuels,3309.1,10522288
3972,2006,Romania,Total petroleum products,10918.2,21193760
3973,2006,Romania,Renewable energies,4780.9,21193760
3974,2006,Romania,Gas,14198.7,21193760
3975,2006,Romania,Waste (non-renewable),80.9,21193760
3976,2006,Romania,Nuclear heat,1452.8,21193760
3977,2006,Romania,Solid fuels,9514.7,21193760
3978,2006,Slovenia,Total petroleum products,2646.7,2006868
3979,2006,Slovenia,Renewable energies,767.7,2006868
3980,2006,Slovenia,Gas,899.2,2006868
3981,2006,Slovenia,Waste (non-renewable),16.0,2006868
3982,2006,Slovenia,Nuclear heat,1431.1,2006868
3983,2006,Slovenia,Solid fuels,1563.2,2006868
3984,2006,Slovakia,Total petroleum products,3658.0,5373054
3985,2006,Slovakia,Renewable energies,834.8,5373054
3986,2006,Slovakia,Gas,5377.9,5373054
3987,2006,Slovakia,Waste (non-renewable),42.3,5373054
3988,2006,Slovakia,Nuclear heat,4701.6,5373054
3989,2006,Slovakia,Solid fuels,4456.1,5373054
3990,2006,Finland,Total petroleum products,10621.3,5266268
3991,2006,Finland,Renewable energies,8690.9,5266268
3992,2006,Finland,Gas,3885.3,5266268
3993,2006,Finland,Waste (non-renewable),95.6,5266268
3994,2006,Finland,Nuclear heat,5908.7,5266268
3995,2006,Finland,Solid fuels,7321.4,5266268
3996,2006,Sweden,Total petroleum products,13262.1,9080505
3997,2006,Sweden,Renewable energies,14414.6,9080505
3998,2006,Sweden,Gas,923.5,9080505
3999,2006,Sweden,Waste (non-renewable),518.6,9080505
4000,2006,Sweden,Nuclear heat,17277.0,9080505
4001,2006,Sweden,Solid fuels,2690.6,9080505
4002,2006,UK,Total petroleum products,83422.5,60846820
4003,2006,UK,Renewable energies,4202.5,60846820
4004,2006,UK,Gas,81062.4,60846820
4005,2006,UK,Waste (non-renewable),557.4,60846820
4006,2006,UK,Nuclear heat,19462.9,60846820
4007,2006,UK,Solid fuels,41237.2,60846820
4008,2006,Iceland,Total petroleum products,995.1,303782
4009,2006,Iceland,Renewable energies,3105.3,303782
